restaurant_name,rating,average_price,average_delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location,norm_rating,norm_price,norm_delivery_time,Score
Dandy Cafe,4.0,200,24,0,0,1,0,0,0,Jalandhar,0.6399999999999999,0.759493670886076,0.9021739130434783,0.7425509080902587
Dangee Dums,4.0,300,19,0,0,0,0,0,1,Ahmedabad,0.6399999999999999,0.6329113924050633,0.9293478260869565,0.7253866263070996
Dangee Dums,4.2,150,19,0,0,0,0,0,1,Vadodara,0.72,0.8227848101265822,0.9293478260869565,0.8033613098514034
Dango Cake,4.2,150,49,0,0,0,0,0,1,Surat,0.72,0.8227848101265822,0.7663043478260869,0.7544482663731424
Dangus,4.2,250,35,0,0,1,0,0,0,Patna,0.72,0.6962025316455696,0.8423913043478262,0.7519578976334617
Daniel Pâtissier,4.5,250,42,0,0,0,0,0,1,Mumbai,0.8399999999999999,0.6962025316455696,0.8043478260869565,0.8005448541552008
Daniel's Oriental Kitchen,4.1,250,28,0,0,0,0,0,0,Jaipur,0.6799999999999997,0.6962025316455696,0.8804347826086957,0.7433709411117224
Danish Bamboo House,4.2,200,30,0,1,0,0,1,0,Mangalore,0.72,0.759493670886076,0.8695652173913043,0.7727682993946065
Danish Fried Chicken,4.3,300,36,0,0,1,0,0,0,Mangalore,0.7599999999999998,0.6329113924050633,0.8369565217391305,0.7576692350027516
Danish Kabab,4.2,200,44,0,1,0,0,0,0,NCR,0.72,0.759493670886076,0.7934782608695652,0.7499422124380848
Danish Restaurant,4.2,250,24,0,1,0,0,1,0,Kolkata,0.72,0.6962025316455696,0.9021739130434783,0.7698926802421574
Danish- Shawarma Hut,3.3,100,31,0,1,0,0,0,0,Mangalore,0.3599999999999999,0.8860759493670886,0.8641304347826086,0.6164543203082002
Danka For Panipuri Lovers,3.9,50,29,0,0,0,1,0,0,Indore,0.5999999999999999,0.9493670886075949,0.875,0.752373417721519
Danka Panipuri,3.7,150,29,0,0,0,1,0,0,Indore,0.52,0.8227848101265822,0.875,0.6870569620253164
Danny Boy Restaurant & Cafe,3.7,250,19,0,1,1,0,1,0,Amritsar,0.52,0.6962025316455696,0.9293478260869565,0.6780448541552008
Danny's Coffee Bar,4.4,200,21,0,0,1,1,0,0,Ahmedabad,0.8,0.759493670886076,0.9184782608695652,0.8274422124380848
Dan'z Boss,3.1,50,37,0,0,0,1,0,0,Puducherry,0.28,0.9493670886075949,0.8315217391304348,0.5793299394606495
Dar Es Salaam Resto,4.2,150,43,1,1,0,0,0,0,Trivandrum,0.72,0.8227848101265822,0.7989130434782609,0.7642308750687947
Darade Foods,4.0,250,38,0,1,0,1,0,0,Nashik,0.6399999999999999,0.6962025316455696,0.8260869565217391,0.7070665932856356
Dar-Al- Mandi,4.1,350,46,0,1,0,0,0,0,Hyderabad,0.6799999999999997,0.5696202531645569,0.782608695652174,0.6887066593285633
Darao Pothik Bor,4.2,100,52,0,1,0,0,1,0,Kolkata,0.72,0.8860759493670886,0.75,0.7622151898734177
Darbaar Hotel,3.7,200,41,0,1,0,0,1,0,Sangli,0.52,0.759493670886076,0.8097826086956522,0.6548335167859108
Darbar,3.7,300,40,1,0,0,1,0,0,Chennai,0.52,0.6329113924050633,0.8152173913043479,0.631147495872317
Darbar,3.9,100,34,0,1,0,0,1,0,Patna,0.5999999999999999,0.8860759493670886,0.8478260869565217,0.7315630159603741
Darbar Biryani,3.9,200,26,0,0,0,0,1,0,Allahabad,0.5999999999999999,0.759493670886076,0.8913043478260869,0.7192900385250413
Darbar By Aslii Zaika,3.8,250,21,0,1,0,0,1,0,Kota,0.5599999999999998,0.6962025316455696,0.9184782608695652,0.6947839845899834
Darbar e Bareilly,4.0,200,25,0,1,0,0,0,0,Bareilly,0.6399999999999999,0.759493670886076,0.8967391304347826,0.7409204733076499
Darbar E Khas,4.2,100,30,0,1,0,0,1,0,Bhopal,0.72,0.8860759493670886,0.8695652173913043,0.798084755090809
Darbar Foods,3.8,50,19,0,1,1,0,0,0,Ujjain,0.5599999999999998,0.9493670886075949,0.9293478260869565,0.7486777655476059
Darbar Kitchen,2.6,250,24,1,1,0,0,0,0,Trivandrum,0.08000000000000007,0.6962025316455696,0.9021739130434783,0.44989268024215745
Darbar Lassi Centre,4.4,100,44,0,0,0,0,0,0,Ahmedabad,0.8,0.8860759493670886,0.7934782608695652,0.8152586681342873
Darbar Restaurant,4.1,300,27,0,1,0,0,1,0,Lucknow,0.6799999999999997,0.6329113924050633,0.8858695652173914,0.7323431480462299
Darbari's Kitchen,4.0,200,39,0,1,1,0,0,0,Ludhiana,0.6399999999999999,0.759493670886076,0.8206521739130435,0.7180943863511282
Dariole,4.4,500,23,0,0,1,0,0,1,Kolkata,0.8,0.3797468354430379,0.907608695652174,0.7482319757842597
Darjeeling Cafe,4.4,100,41,0,0,1,0,0,0,Chennai,0.8,0.8860759493670886,0.8097826086956522,0.8201499724821135
Darjeeling Delight Momos,3.9,100,42,0,0,0,0,0,0,Gaya,0.5999999999999999,0.8860759493670886,0.8043478260869565,0.7185195376995046
Darjeeling Food Point,4.2,100,31,0,0,1,0,0,0,Aligarh,0.72,0.8860759493670886,0.8641304347826086,0.7964543203082004
Darjeeling Momo,3.6,200,44,0,1,0,0,1,0,Siliguri,0.48,0.759493670886076,0.7934782608695652,0.6299422124380848
Darjeeling Momo Co,3.4,100,33,0,0,0,0,0,0,Trivandrum,0.3999999999999999,0.8860759493670886,0.8532608695652174,0.6331934507429828
Darjeeling Momos,3.7,100,26,0,0,0,0,0,0,Rajkot,0.52,0.8860759493670886,0.8913043478260869,0.7046064942212438
Darjeeling Restaurant,3.7,150,29,1,0,1,0,1,0,Vellore,0.52,0.8227848101265822,0.875,0.6870569620253164
Darjeeling Snacks Momo's Point,4.0,150,15,0,0,0,0,0,0,Aligarh,0.6399999999999999,0.8227848101265822,0.9510869565217391,0.7698830489818381
Dark & White Cafe,4.1,100,37,0,0,1,0,0,0,Aligarh,0.6799999999999997,0.8860759493670886,0.8315217391304348,0.7666717116125481
Dark House Cafe,3.8,200,38,0,0,0,0,0,0,Bareilly,0.5599999999999998,0.759493670886076,0.8260869565217391,0.6797248211337369
Dark Side Restaurant,4.0,50,26,1,0,0,0,0,0,Warangal,0.6399999999999999,0.9493670886075949,0.8913043478260869,0.777264722069345
Dark Vibes Cafe,4.0,100,41,0,0,1,0,0,0,Jaipur,0.6399999999999999,0.8860759493670886,0.8097826086956522,0.7401499724821134
Darling Bakery,4.2,100,12,0,0,0,0,0,1,Puducherry,0.72,0.8860759493670886,0.967391304347826,0.8274325811777656
Darling Bakery,4.2,450,25,0,0,0,0,0,1,Puducherry,0.72,0.4430379746835442,0.8967391304347826,0.7176293340671436
Darling Namma Veedu,4.1,200,21,1,1,0,0,0,0,Vellore,0.6799999999999997,0.759493670886076,0.9184782608695652,0.7674422124380846
Darpan Restaurant,3.8,250,40,0,1,0,0,0,0,Patna,0.5599999999999998,0.6962025316455696,0.8152173913043479,0.6638057237204181
Darpan Restaurant : Hotel Moon,3.9,200,33,1,1,0,0,0,0,Firozabad,0.5999999999999999,0.759493670886076,0.8532608695652174,0.7078769950467804
Darpan Restaurant And Catering Services,4.0,50,52,0,1,0,0,0,0,Nagpur,0.6399999999999999,0.9493670886075949,0.75,0.7348734177215189
Darshan,4.3,200,27,0,1,1,0,0,0,Pune,0.7599999999999998,0.759493670886076,0.8858695652173914,0.7976596037424325
Darshan bakers,3.2,50,35,0,0,0,0,0,1,Gonda,0.32000000000000006,0.9493670886075949,0.8423913043478262,0.6025908090258669
Darshan Dhaba,3.8,350,32,0,1,0,0,0,0,NCR,0.5599999999999998,0.5696202531645569,0.8586956521739131,0.6515327462850853
Darshan Dosa Corner,4.3,100,25,1,1,1,0,0,0,Bareilly,0.7599999999999998,0.8860759493670886,0.8967391304347826,0.8262369290038525
Darshan Hotel,3.2,200,36,0,1,0,0,0,0,Surat,0.32000000000000006,0.759493670886076,0.8369565217391305,0.5629856906989543
Darshan Restaurant,4.1,200,37,0,1,1,0,0,0,Surat,0.6799999999999997,0.759493670886076,0.8315217391304348,0.7413552559163455
Darshana Restaurant,4.1,100,26,1,0,0,0,0,0,Kolkata,0.6799999999999997,0.8860759493670886,0.8913043478260869,0.7846064942212436
Darshini,4.1,100,35,1,0,0,0,0,0,Pune,0.6799999999999997,0.8860759493670886,0.8423913043478262,0.7699325811777655
Darshna's Dining,4.1,50,34,0,1,1,0,0,0,Bikaner,0.6799999999999997,0.9493670886075949,0.8478260869565217,0.7842212438084754
Daruwala Pav Bhaji,4.0,350,23,0,1,0,1,0,0,Surat,0.6399999999999999,0.5696202531645569,0.907608695652174,0.7062066593285634
Darvesh Biryani House,3.8,350,39,0,1,0,0,1,0,Pune,0.5599999999999998,0.5696202531645569,0.8206521739130435,0.6401197028068244
Das Biryani House,4.1,50,34,0,1,0,0,1,0,Nashik,0.6799999999999997,0.9493670886075949,0.8478260869565217,0.7842212438084754
Das Khaman,4.3,150,12,0,0,0,1,0,0,Ahmedabad,0.7599999999999998,0.8227848101265822,0.967391304347826,0.8347743533296641
Das Pendawala,4.4,250,17,0,0,0,0,0,0,Vadodara,0.8,0.6962025316455696,0.9402173913043478,0.8213057237204182
Dasaprakash,4.2,150,30,1,1,0,0,0,0,Agra,0.72,0.8227848101265822,0.8695652173913043,0.7854265272427077
Dasaprakash,4.3,300,21,1,0,0,0,0,0,Jaipur,0.7599999999999998,0.6329113924050633,0.9184782608695652,0.7821257567418821
Dasaprakash,4.3,300,31,1,1,1,0,0,0,Jamshedpur,0.7599999999999998,0.6329113924050633,0.8641304347826086,0.7658214089157951
Dasaprakash,4.4,200,29,1,1,0,0,0,0,Delhi NCR,0.8,0.759493670886076,0.875,0.8143987341772153
Dasaprakash,4.4,250,21,1,1,0,0,0,0,NCR,0.8,0.6962025316455696,0.9184782608695652,0.8147839845899835
Dasaprakash - A South Indian Cafe,3.4,150,32,1,1,0,0,0,0,Agra,0.3999999999999999,0.8227848101265822,0.8586956521739131,0.6221656576774903
Dash Point,4.3,100,30,0,0,0,0,0,0,Dehradun,0.7599999999999998,0.8860759493670886,0.8695652173913043,0.818084755090809
Dashamakan Beef House,3.2,150,32,1,0,0,0,0,0,Chennai,0.32000000000000006,0.8227848101265822,0.8586956521739131,0.5821656576774904
Dashi Dimsum & Sushi Bar,4.2,100,34,0,0,0,0,0,0,NCR,0.72,0.8860759493670886,0.8478260869565217,0.7915630159603742
Dashmesh Bakery And Cake House,4.0,100,21,0,0,0,0,0,1,Jalandhar,0.6399999999999999,0.8860759493670886,0.9184782608695652,0.7727586681342873
Dashmesh Bhatura Junction,3.5,100,40,0,1,0,1,0,0,Jalandhar,0.43999999999999995,0.8860759493670886,0.8152173913043479,0.641780407264722
Dashmesh Punjabi Rasoi,4.4,100,32,1,1,0,0,0,0,Asansol,0.8,0.8860759493670886,0.8586956521739131,0.8348238855255916
Dashmesh Vaishno Dhaba,3.7,150,38,0,1,0,0,0,0,Jalandhar,0.52,0.8227848101265822,0.8260869565217391,0.6723830489818382
Dashmesh Veg Point,4.2,100,35,0,1,0,0,0,0,Ludhiana,0.72,0.8860759493670886,0.8423913043478262,0.7899325811777655
Dastaan,4.4,150,31,0,1,0,0,1,0,Chandigarh,0.8,0.8227848101265822,0.8641304347826086,0.8237960924600991
Dastarkhwan,3.6,100,27,0,1,0,0,1,0,Dhanbad,0.48,0.8860759493670886,0.8858695652173914,0.6829760594386352
Dastarkhwan,3.7,150,16,0,1,0,0,1,0,Allahabad,0.52,0.8227848101265822,0.9456521739130435,0.7082526141992295
Dastarkhwan,4.1,100,36,0,1,0,0,1,0,Nagpur,0.6799999999999997,0.8860759493670886,0.8369565217391305,0.7683021463951567
Dating With Dosa,4.3,150,36,1,0,0,0,0,0,Bikaner,0.7599999999999998,0.8227848101265822,0.8369565217391305,0.7956439185470554
Datta Bhau Crunchy Vada Pav,3.8,300,25,0,0,0,1,0,0,Ludhiana,0.5599999999999998,0.6329113924050633,0.8967391304347826,0.6756040176114473
Datta Krupa Kitchen,4.2,200,45,0,1,0,0,0,0,Mumbai,0.72,0.759493670886076,0.7880434782608696,0.7483117776554761
Dattaprasad Hotel,4.0,150,48,0,0,0,0,0,0,Pune,0.6399999999999999,0.8227848101265822,0.7717391304347826,0.7160787011557512
Dau Samosa,4.3,250,23,0,0,0,1,0,0,Jhansi,0.7599999999999998,0.6962025316455696,0.907608695652174,0.791523115024766
Dau Snacks,4.3,100,29,0,0,0,1,0,0,Jhansi,0.7599999999999998,0.8860759493670886,0.875,0.8197151898734176
Dauji Chatpata,4.1,200,28,1,1,1,0,0,0,Firozabad,0.6799999999999997,0.759493670886076,0.8804347826086957,0.7560291689598237
Daurala Kebab & Curry,3.4,200,32,0,1,0,0,1,0,Meerut,0.3999999999999999,0.759493670886076,0.8586956521739131,0.6095074298293891
Davanagere Benne Dose,4.1,350,46,1,0,0,0,0,0,Bangalore,0.6799999999999997,0.5696202531645569,0.782608695652174,0.6887066593285633
Davangiri Loni Dosa Centre,4.3,100,24,1,0,0,0,0,0,Kolhapur,0.7599999999999998,0.8860759493670886,0.9021739130434783,0.8278673637864611
Dave Mithaiwala,4.0,100,21,0,0,0,0,0,0,Bhavnagar,0.6399999999999999,0.8860759493670886,0.9184782608695652,0.7727586681342873
David's Cafe & Restaurant,4.2,200,57,0,0,1,0,0,0,Guwahati,0.72,0.759493670886076,0.7228260869565217,0.7287465602641717
Dawangiri Loni Dosa,3.4,50,21,1,0,0,0,0,0,Sangli,0.3999999999999999,0.9493670886075949,0.9184782608695652,0.6654168959823885
Dawar Restaurant,3.6,200,33,0,1,0,0,0,0,Indore,0.48,0.759493670886076,0.8532608695652174,0.6478769950467804
Dawat,3.4,200,28,0,1,1,0,1,0,Vijayawada,0.3999999999999999,0.759493670886076,0.8804347826086957,0.6160291689598238
Dawat,3.6,150,37,0,1,1,0,0,0,Kanpur,0.48,0.8227848101265822,0.8315217391304348,0.6540134837644469
Dawat,3.8,150,60,0,1,0,0,0,0,Patna,0.5599999999999998,0.8227848101265822,0.7065217391304348,0.6565134837644468
Dawat - E - Khaas,4.0,200,21,1,1,0,0,0,0,Ludhiana,0.6399999999999999,0.759493670886076,0.9184782608695652,0.7474422124380847
Dawat - Hotel Puneet International,3.9,150,29,0,1,0,0,1,0,Raipur,0.5999999999999999,0.8227848101265822,0.875,0.7270569620253164
Dawat Biriyani House,3.5,150,21,0,1,0,0,1,0,Siliguri,0.43999999999999995,0.8227848101265822,0.9184782608695652,0.660100440286186
Dawat Biryani House,3.7,150,23,0,1,0,0,1,0,Guntur,0.52,0.8227848101265822,0.907608695652174,0.6968395707209687
Dawat E Jashn,3.6,100,26,0,1,0,0,1,0,Vijayawada,0.48,0.8860759493670886,0.8913043478260869,0.6846064942212438
Dawat e' Khaas - Hotel Samrat Heavens,3.2,100,30,0,1,0,0,1,0,Meerut,0.32000000000000006,0.8860759493670886,0.8695652173913043,0.598084755090809
Dawat- E- Khas,4.1,250,36,0,1,0,0,1,0,Varanasi,0.6799999999999997,0.6962025316455696,0.8369565217391305,0.7303274628508528
Dawat E Riyaz,3.8,100,44,0,1,0,0,1,0,Kolkata,0.5599999999999998,0.8860759493670886,0.7934782608695652,0.6952586681342872
Dawat E Yadgaar Biryani House,4.0,100,30,0,1,0,0,0,0,Jalgaon,0.6399999999999999,0.8860759493670886,0.8695652173913043,0.758084755090809
Dawat Food Resort,4.1,150,43,0,1,0,0,1,0,Vadodara,0.6799999999999997,0.8227848101265822,0.7989130434782609,0.7442308750687945
Dawat Food Truck,3.6,250,35,0,0,1,0,0,0,Raipur,0.48,0.6962025316455696,0.8423913043478262,0.6319578976334618
Dawat- Indian Cuisine,4.1,150,36,1,1,0,0,0,0,Raipur,0.6799999999999997,0.8227848101265822,0.8369565217391305,0.7556439185470554
Dawat Restaurant,3.6,100,34,0,1,0,0,0,0,Nagpur,0.48,0.8860759493670886,0.8478260869565217,0.6715630159603743
Dawat Restaurant,3.7,200,40,0,1,0,0,0,0,Kolkata,0.52,0.759493670886076,0.8152173913043479,0.6564639515685196
Dawat Restaurant,4.1,100,27,0,1,1,0,1,0,Udaipur,0.6799999999999997,0.8860759493670886,0.8858695652173914,0.782976059438635
Dawat Swadisht Jashn,4.0,200,28,0,1,0,0,1,0,Belgaum,0.6399999999999999,0.759493670886076,0.8804347826086957,0.7360291689598238
Dawat The Treat,3.9,200,39,0,1,1,0,0,0,Guwahati,0.5999999999999999,0.759493670886076,0.8206521739130435,0.6980943863511282
Dawat-ae-south,4.0,200,30,1,0,0,0,0,0,Gaya,0.6399999999999999,0.759493670886076,0.8695652173913043,0.7327682993946064
Dawate Punjab Family Restaurant,4.1,100,23,0,1,0,0,1,0,NCR,0.6799999999999997,0.8860759493670886,0.907608695652174,0.7894977985690699
Dawat-E-Lazeez,4.3,150,51,0,1,0,0,1,0,Varanasi,0.7599999999999998,0.8227848101265822,0.7554347826086957,0.771187396807925
Dawn Coffee Shop,3.5,250,48,0,0,0,0,0,0,Coimbatore,0.43999999999999995,0.6962025316455696,0.7717391304347826,0.5907622454595487
Dawn De Cafe,3.9,150,39,0,0,1,0,0,0,NCR,0.5999999999999999,0.8227848101265822,0.8206521739130435,0.7107526141992294
Dawood Biriyani,3.6,150,29,0,1,0,0,1,0,Coimbatore,0.48,0.8227848101265822,0.875,0.6670569620253164
Day Night Cafe 24/7,3.3,100,23,0,1,1,0,0,0,Amritsar,0.3599999999999999,0.8860759493670886,0.907608695652174,0.6294977985690698
Day Night Restaurant,4.3,100,25,0,0,0,0,1,0,Allahabad,0.7599999999999998,0.8860759493670886,0.8967391304347826,0.8262369290038525
Day Night Store,3.5,150,32,0,0,0,0,0,0,Amritsar,0.43999999999999995,0.8227848101265822,0.8586956521739131,0.6421656576774903
Day Night Vada Pav & Dabeli,4.1,100,24,0,1,0,1,0,0,Vadodara,0.6799999999999997,0.8860759493670886,0.9021739130434783,0.787867363786461
Day Night Vadapav & Dabeli,4.1,250,27,0,0,0,1,0,0,Vadodara,0.6799999999999997,0.6962025316455696,0.8858695652173914,0.7450013758943311
Day One - The Premium Cake Boulevard,3.9,150,26,0,0,1,0,0,1,Trivandrum,0.5999999999999999,0.8227848101265822,0.8913043478260869,0.7319482663731425
Day To Day Restaurant,3.6,150,38,0,1,1,0,0,0,Vellore,0.48,0.8227848101265822,0.8260869565217391,0.6523830489818382
Day To Day Snacks Corner,3.9,150,44,1,0,1,0,0,0,Mumbai,0.5999999999999999,0.8227848101265822,0.7934782608695652,0.702600440286186
Daya Nashta & Fastfood,4.1,150,24,1,0,1,1,0,0,Udaipur,0.6799999999999997,0.8227848101265822,0.9021739130434783,0.7752091359383597
Daya Restaurant,4.2,200,26,0,1,0,0,0,0,Udaipur,0.72,0.759493670886076,0.8913043478260869,0.7792900385250413
Daya Restaurant And Dining Hall,4.0,150,41,0,1,0,0,0,0,Udaipur,0.6399999999999999,0.8227848101265822,0.8097826086956522,0.7274917446340121
Dayal Da Dhaba,3.8,150,20,0,1,0,0,0,0,NCR,0.5599999999999998,0.8227848101265822,0.9239130434782609,0.7217308750687946
Dayal Food Villa,3.8,200,37,0,1,0,0,0,0,Aligarh,0.5599999999999998,0.759493670886076,0.8315217391304348,0.6813552559163456
Dayal Petis,4.3,200,12,0,0,0,1,0,0,Vadodara,0.7599999999999998,0.759493670886076,0.967391304347826,0.8221161254815629
Dayal South Indian Corner,4.0,200,50,1,0,0,0,0,0,Kolkata,0.6399999999999999,0.759493670886076,0.7608695652173914,0.7001596037424326
Daydreamer Love Your Cup,3.9,100,59,0,0,1,0,0,0,Kolkata,0.5999999999999999,0.8860759493670886,0.7119565217391304,0.6908021463951568
Dazy Sweets Corner,3.6,50,28,0,0,0,0,0,1,Patna,0.48,0.9493670886075949,0.8804347826086957,0.6940038525041277
Dazzling Shake Bar,3.6,200,47,0,0,0,1,0,0,Varanasi,0.48,0.759493670886076,0.7771739130434783,0.6250509080902587
DB Chinese,3.8,100,26,1,0,1,0,0,0,Indore,0.5599999999999998,0.8860759493670886,0.8913043478260869,0.7246064942212438
DB South Indian,4.0,150,25,1,0,0,0,0,0,Indore,0.6399999999999999,0.8227848101265822,0.8967391304347826,0.7535787011557511
D'bake,4.4,150,33,0,0,0,0,0,1,Bhubaneswar,0.8,0.8227848101265822,0.8532608695652174,0.8205352228948817
D'Bakers Home,4.1,150,29,0,0,1,0,0,1,Chandigarh,0.6799999999999997,0.8227848101265822,0.875,0.7670569620253163
DD Suites Restaurant,3.7,150,35,0,1,0,0,0,0,Agra,0.52,0.8227848101265822,0.8423913043478262,0.6772743533296643
De Babu Bhai Cloud Kitchen,4.4,150,30,0,0,0,0,0,0,Jodhpur,0.8,0.8227848101265822,0.8695652173913043,0.8254265272427077
De' Blue Door Cafe,4.0,200,30,0,0,1,1,0,0,Jaipur,0.6399999999999999,0.759493670886076,0.8695652173913043,0.7327682993946064
De Bluefin Seafood Restaurant,3.6,100,34,0,1,0,0,0,0,Puducherry,0.48,0.8860759493670886,0.8478260869565217,0.6715630159603743
De Brasserie Cafe & Bakery,4.2,150,36,0,0,0,0,0,1,Indore,0.72,0.8227848101265822,0.8369565217391305,0.7756439185470556
De Cafe Story,4.0,200,26,0,0,1,1,0,0,Belgaum,0.6399999999999999,0.759493670886076,0.8913043478260869,0.7392900385250413
De Cafe Studio,3.9,200,32,0,0,1,0,0,0,Hyderabad,0.5999999999999999,0.759493670886076,0.8586956521739131,0.7095074298293891
De Coastal,3.2,200,37,0,0,0,0,0,0,Nashik,0.32000000000000006,0.759493670886076,0.8315217391304348,0.5613552559163457
De Delicious Pizza,4.1,150,44,0,0,1,0,0,0,Ludhiana,0.6799999999999997,0.8227848101265822,0.7934782608695652,0.7426004402861859
De Food Professor Kitchen,4.0,100,23,1,1,0,0,1,0,Guntur,0.6399999999999999,0.8860759493670886,0.907608695652174,0.7694977985690699
De Fried King,4.0,100,30,0,0,1,0,0,0,Vellore,0.6399999999999999,0.8860759493670886,0.8695652173913043,0.758084755090809
De Globe Cafe,4.0,100,28,0,0,1,0,0,0,Lucknow,0.6399999999999999,0.8860759493670886,0.8804347826086957,0.7613456246560264
De Italian Pizza Bakker's,4.2,150,26,0,0,0,0,0,0,Kota,0.72,0.8227848101265822,0.8913043478260869,0.7919482663731425
De Khana Khazana,3.6,200,39,0,1,0,0,0,0,Surat,0.48,0.759493670886076,0.8206521739130435,0.6380943863511283
De Mithaiwala Babu Bhai,4.4,100,26,0,0,0,1,0,0,Jodhpur,0.8,0.8860759493670886,0.8913043478260869,0.8446064942212439
De Mom's Kitchen,3.9,200,45,1,1,0,0,1,0,Salem,0.5999999999999999,0.759493670886076,0.7880434782608696,0.688311777655476
De Paris,4.3,150,32,0,0,0,0,0,0,Trivandrum,0.7599999999999998,0.8227848101265822,0.8586956521739131,0.8021656576774903
De Paris Restaurant,4.1,150,29,0,1,0,0,1,0,Trivandrum,0.6799999999999997,0.8227848101265822,0.875,0.7670569620253163
De Pizza Co,3.0,100,43,0,0,0,0,0,0,Allahabad,0.24,0.8860759493670886,0.7989130434782609,0.536889102916896
De Rollz,4.2,200,31,0,0,0,0,0,0,Ludhiana,0.72,0.759493670886076,0.8641304347826086,0.7711378646119978
De Stress,3.3,300,41,0,0,1,0,0,0,Goa,0.3599999999999999,0.6329113924050633,0.8097826086956522,0.5495170610897082
De Thali,3.9,150,30,0,1,0,0,0,0,Allahabad,0.5999999999999999,0.8227848101265822,0.8695652173913043,0.7254265272427076
De Thali,4.0,150,32,0,1,0,0,1,0,Jaipur,0.6399999999999999,0.8227848101265822,0.8586956521739131,0.7421656576774903
De Thali,4.1,150,45,0,1,1,0,0,0,Varanasi,0.6799999999999997,0.8227848101265822,0.7880434782608696,0.7409700055035772
De Thali - Desi Meals & More,4.2,300,40,0,1,0,0,1,0,Dehradun,0.72,0.6329113924050633,0.8152173913043479,0.731147495872317
Dea Thali Mess & Tiffin Center,3.1,100,32,0,1,1,0,0,0,Kota,0.28,0.8860759493670886,0.8586956521739131,0.5748238855255916
Deals On Meals,4.3,150,39,0,1,0,0,0,0,Surat,0.7599999999999998,0.8227848101265822,0.8206521739130435,0.7907526141992294
Dear Biryani,3.5,150,41,0,1,0,0,1,0,Patna,0.43999999999999995,0.8227848101265822,0.8097826086956522,0.627491744634012
Dear Diary Pizza,2.7,400,35,0,0,1,0,0,0,Jaipur,0.1200000000000001,0.5063291139240507,0.8423913043478262,0.41398321408915806
Dear Momo,4.0,150,30,0,0,1,0,0,0,Jalgaon,0.6399999999999999,0.8227848101265822,0.8695652173913043,0.7454265272427076
Dear Shoppy,4.1,100,42,0,0,1,0,0,0,Agra,0.6799999999999997,0.8860759493670886,0.8043478260869565,0.7585195376995046
Debbie's Kitchen,4.0,100,27,0,1,0,1,0,0,Ludhiana,0.6399999999999999,0.8860759493670886,0.8858695652173914,0.762976059438635
Deccan Bakers and Sweet House,4.1,200,36,0,0,0,1,0,1,Hyderabad,0.6799999999999997,0.759493670886076,0.8369565217391305,0.7429856906989541
Deccan Bakery And Sweet,4.2,150,35,0,0,1,0,0,1,Hyderabad,0.72,0.8227848101265822,0.8423913043478262,0.7772743533296642
Deccan Biryani,3.3,200,26,0,0,0,0,1,0,Vijayawada,0.3599999999999999,0.759493670886076,0.8913043478260869,0.5992900385250413
